Generation,Fitness
696,0,2262409
696,0,2339091
696,0,2060363
696,0,2818378
696,0,3267986
696,0,2552631
696,0,27868
696,0,4848474
696,0,291262
696,0,2265452
696,0,3386225
696,0,2490174
696,0,2644818
696,0,261158
696,0,2197683
696,0,2255137
696,0,2089263
696,0,3239876
696,0,2482687
696,0,2529844
696,0,1944825
696,0,3059761
696,0,1895329
696,0,2699022
696,0,2606959
696,0,2656959
696,0,1948624
696,0,2611134
696,0,3609667
696,0,5354885
696,0,2262928
696,0,1967624
696,0,2071412
696,0,3053645
696,0,4692232
696,0,2205874
696,0,4255186
696,0,3255408
696,0,2571229
696,0,3069524
697,0
697,0
697,0,04890996
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0
697,0,04036474
697,0
697,0,004871309
697,0,1931152
697,0
697,0
697,0
697,0
697,0,08244073
697,0,1559613
697,0
697,0
697,0,09021866
697,0
697,0,01357579
697,0
697,0,02075881
697,0
697,0,1700996
697,0
697,0
697,0
697,0,05433792
697,0
697,0,05914235
697,0
697,0
697,0
697,0,001349568
697,0
697,0
697,0
697,0,0634228
697,0,06436294
697,0
697,0
697,0
697,0
697,0
697,0
697,0,05976945
697,0
697,0,09802771
697,0
697,0
697,0
697,0
697,0
697,0
698,0,5982029
698,0,5737962
698,0,6346814
698,0,8478798
698,0,6010685
698,0,6304739
698,0,5395908
698,0,8300166
698,0,6308334
698,0,5847837
698,0,7200764
698,0,8064559
698,0,5373453
698,0,6075978
698,0,6158105
698,0,5515705
698,0,627159
698,0,527864
698,0,5779318
698,0,5484887
698,0,6468199
698,0,6135577
698,0,8530167
698,0,8327731
698,0,6205732
698,0,5723155
698,0,5268633
698,0,5585743
698,0,5894233
698,0,6174031
698,0,5453818
698,0,6074753
698,0,6249433
698,0,6470313
698,0,5525987
698,0,6243068
698,0,6027263
698,0,6513531
698,0,5951561
698,0,5685958
698,0,6430253
698,0,6024179
698,0,6469862
698,0,6090063
698,0,5594321
698,0,6126132
698,0,5738873
698,0,6261586
698,0,5218135
698,0,5410564
698,0,5693141
698,0,5546659
698,0,563586
698,0,5955412
698,0,6226135
698,0,861425
698,0,5828182
698,0,6141011
698,0,5856982
698,0,6322448
699,0,4649487
699,0,4590241
699,0,4698765
699,0,4830166
699,0,4902591
699,0,3819345
699,0,3885535
699,0,5441791
699,0,5582373
699,0,5451204
699,0,3807161
699,0,4949197
699,0,4418769
699,0,4020671
699,0,4320687
699,0,4592025
699,0,5210554
699,0,5051439
699,0,5551207
699,0,3712889
699,0,4778031
699,0,4790582
699,0,4419825
699,0,5696354
699,0,4845589
699,0,5494682
699,0,5433135
699,0,5127339
699,0,4932052
699,0,4386784
699,0,5225111
699,0,4385775
699,0,4236915
699,0,4065713
699,0,462832
699,0,4674093
699,0,38844
699,0,4943106
699,0,4388864
699,0,5241675
699,0,4826355
699,0,4598301
699,0,4366682
699,0,5367677
699,0,3679032
699,0,4800277
699,0,4498601
699,0,4352893
699,0,4284354
699,0,4798515
699,0,4091182
699,0,3926459
699,0,4332483
699,0,4583535
699,0,5330603
699,0,4125141
699,0,4528928
699,0,4085087
699,0,4683968
699,0,4806505
700,0,3694089
700,0,3075894
700,0,1740736
700,0,3228347
700,0,3273565
700,0,2656165
700,0,3498089
700,0,3582549
700,0,3066275
700,0,274638
700,0,06081218
700,0,3714676
700,0,3035812
700,0,3441815
700,0,3304087
700,0,3466928
700,0,3134332
700,0,3429828
700,0,2658376
700,0,3078566
700,0,2934668
700,0,3215592
700,0,3490344
700,0,2830662
700,0,3121724
700,0,2517985
700,0,2781098
700,0,32499
700,0,3251017
700,0,3327498
700,0,2761345
700,0,3544903
700,0,1712695
700,0,360331
700,0,2715394
700,0,1671739
700,0,3733684
700,0,2846031
700,0,3594407
700,0,3446853
700,0,2148086
700,0,3140976
700,0,2820552
700,0,2065634
700,0,3570248
700,0,3537928
700,0,3592115
700,0,3033449
700,0,3583956
700,0,3731676
700,0,2851607
700,0,3018643
700,0,3400326
700,0,3417031
700,0,262962
700,0,2756836
700,0,3211493
700,0,2493743
700,0,3410263
700,0,2124356
701,0,2111384
701,0,191701
701,0,2663929
701,0,2499741
701,0,2415614
701,0,211225
701,0,1627353
701,0,2669621
701,0,2819386
701,0,2940276
701,0,2289333
701,0,2933145
701,0,2412153
701,0,2835808
701,0,2634895
701,0,2500793
701,0,2360271
701,0,2380154
701,0,1610546
701,0,2918772
701,0,2675612
701,0,2466698
701,0,2342122
701,0,272954
701,0,2457616
701,0,3907008
701,0,2949129
701,0,1999315
701,0,03474776
701,0,3232604
701,0,1249007
701,0,190445
701,0,3097526
701,0,3326078
701,0,2321851
701,0,3520742
701,0,290206
701,0,2761859
701,0,2849644
701,0,2053271
701,0,2299405
701,0,4344574
701,0,3101951
701,0,2182838
701,0,2493992
701,0,2133741
701,0,2732573
701,0,2357563
701,0,2381949
701,0,252563
701,0,2392522
701,0,2319041
701,0,233133
701,0,2147356
701,0,2254425
701,0,2413738
701,0,2393883
701,0,2217021
701,0,232251
701,-0,01
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
702,0
703,0,249284
703,0,1523323
703,0,2787209
703,0,2588376
703,0,6342088
703,0,2731335
703,0,7125173
703,0,6179826
703,0,2034571
703,0,3890638
703,0,2335504
703,0,608247
703,0,3974715
703,0,1476177
703,0,2518389
703,0,5654249
703,0,5211231
703,0,6023803
703,0,6414036
703,0,04194969
703,0,2670381
703,0,5850923
703,0,5502375
703,0,7849993
703,0,6076481
703,0,1885698
703,0,1305097
703,0,1960629
703,0,06331062
703,0,08922464
703,0,03783965
703,0,6462535
703,0,2148192
703,0,220718
703,0,2555382
703,0,2683861
703,0,7881678
703,0,1083687
703,0,2352104
703,0,7023696
703,0,2327259
703,0,6364676
703,0,6451296
703,0,2600986
703,0,1047537
703,0,6358669
703,0,7684349
703,0,1110441
703,0,5963224
703,0,3245403
703,0,1046171
703,0,1837948
703,0,2078068
703,0,6371082
703,0,6031599
703,0,2555675
703,0,1923821
703,0,6668947
703,0,6705821
703,0,213258
704,0,4014997
704,0,6262851
704,0,4235432
704,0,4278348
704,0,4332238
704,0,3839862
704,0,4303172
704,0,6477578
704,0,3834156
704,0,5360559
704,0,4202527
704,0,3920017
704,0,3140315
704,0,482714
704,0,4759098
704,0,4172854
704,0,4457136
704,0,4546217
704,0,4568299
704,0,3584342
704,0,3885226
704,0,4528287
704,0,4563656
704,0,4335307
704,0,4487756
704,0,3865432
704,0,5645887
704,0,5319332
704,0,4608226
704,0,410074
704,0,3974346
704,0,5320948
704,0,5382655
704,0,4473964
704,0,4356387
704,0,4916133
704,0,3812148
704,0,3908586
704,0,5803577
704,0,5147089
704,0,3617195
704,0,4074245
704,0,4305981
704,0,3926964
704,0,2955486
704,0,4342529
704,0,5687095
704,0,4295102
704,0,4209148
704,0,3946625
704,0,4257317
704,0,3939878
704,0,4265221
704,0,4461481
704,0,4713604
704,0,3980334
704,0,6831888
704,0,3615123
704,0,4431698
704,0,4668186
705,0,18837
705,0,1249009
705,0,1388569
705,-0,79
705,0,2294916
705,-0,77
705,0,2045272
705,0,1827455
705,0,1812333
705,-0,95
705,0,2015681
705,0,2437122
705,0,1829035
705,0,1867349
705,0,2326443
705,0,1868578
705,0,2055975
705,0,1504667
705,0,21594
705,0,2143971
705,0,1689399
705,0,124069
705,0,1742536
705,0,1568399
705,0,2156017
705,0,2185133
705,0,1533372
705,0,1490914
705,0,162308
705,0,2002789
705,0,2474558
705,0,1821024
705,0,155737
705,0,1530688
705,0,1406972
705,-0,97
705,0,210753
705,0,1556889
705,0,1686097
705,-0,87
705,0,1296165
705,-0,86
705,0,1823464
705,0,1584647
705,0,1615489
705,-0,79
705,0,2211111
705,0,176988
705,0,1798539
705,0,2576727
705,0,1527541
705,-0,05457404
705,0,1869771
705,0,1630991
705,0,2208413
705,0,1405461
705,0,1266267
705,0,1895031
705,0,2307842
705,0,1661749
706,0,2294252
706,0,2102411
706,0,5022242
706,0,3006327
706,0,2104708
706,0,3081138
706,0,2321421
706,0,2560992
706,0,2367603
706,0,1792162
706,0,1683437
706,0,2331566
706,0,2218248
706,0,1428978
706,0,3055785
706,0,2631845
706,0,1620012
706,0,2078928
706,0,2058097
706,0,2301713
706,0,1028794
706,0,2219375
706,0,1973171
706,0,2091225
706,0,2809193
706,0,114897
706,0,1797989
706,0,2755231
706,0,2025191
706,0,278668
706,0,2807088
706,0,2286436
706,0,1145158
706,0,1223997
706,0,2090057
706,0,2820753
706,0,1779432
706,0,1596687
706,0,2529427
706,0,1707972
706,0,2197657
706,0,1825938
706,0,2300711
706,0,03146815
706,0,1492711
706,0,213729
706,0,1255178
706,0,2450125
706,0,452429
706,0,235828
706,0,1445427
706,0,2390648
706,0,2186849
706,0,1417261
706,0,1891927
706,0,1540595
706,0,2738625
706,0,2702048
706,0,2583238
706,0,2416112
707,0,6495372
707,0,6935587
707,0,5137046
707,0,6345415
707,0,659073
707,0,5598465
707,0,7062973
707,0,7075741
707,0,5391958
707,0,7235324
707,0,5957457
707,0,5885902
707,0,7133307
707,0,5593381
707,0,5654179
707,0,6426004
707,0,5154732
707,0,5487032
707,0,6448821
707,0,4956208
707,0,7497199
707,0,7411722
707,0,5716133
707,0,5507642
707,0,6683141
707,0,5703369
707,0,5215447
707,0,5250511
707,0,7212006
707,0,5256467
707,0,7453111
707,0,5597234
707,0,5041924
707,0,80493
707,0,5623276
707,0,5653298
707,0,6372808
707,0,5784914
707,0,5207509
707,0,6895573
707,0,7660903
707,0,7591909
707,0,653029
707,0,6494979
707,0,55489
707,0,7204579
707,0,5602567
707,0,5382043
707,0,6276713
707,0,7236496
707,0,508342
707,0,6843398
707,0,5074344
707,0,5753307
707,0,6460453
707,0,5520118
707,0,7233427
707,0,6794705
707,0,5359136
707,0,5744492
708,0,08490845
708,0,3802402
708,0,3779581
708,0,4246735
708,0,3512383
708,0,2886339
708,0,3961218
708,0,3614339
708,0,3989694
708,0,3686533
708,0,3815645
708,0,418363
708,0,3854435
708,0,4117156
708,0,4233629
708,0,3276248
708,0,4451377
708,0,4105497
708,0,5050726
708,0,4252876
708,0,1060593
708,0,3439261
708,0,401252
708,0,4504725
708,0,482609
708,0,4810383
708,0,3887808
708,0,4185715
708,0,4711158
708,0,4218268
708,0,4446415
708,0,3589265
708,0,3700526
708,0,4016053
708,0,4055132
708,0,4036256
708,0,3977062
708,0,09946561
708,0,498188
708,0,4452943
708,0,3834013
708,0,3904324
708,0,4001617
708,0,3745725
708,0,3650519
708,0,3821886
708,0,4049402
708,0,4176223
708,0,3992906
708,0,349057
708,0,3957365
708,0,4319998
708,0,4366073
708,0,3476668
708,0,4153364
708,0,3606497
708,0,3954821
708,0,4000893
708,0,3600829
708,0,3760684
709,0,4609556
709,0,1908692
709,0,03430937
709,0,454459
709,0,5291766
709,-0,1646808
709,-0,1955059
709,0,1291547
709,-0,2620675
709,-0,194158
709,0,5331008
709,-0,07537623
709,-0,1465253
709,0,1611649
709,-0,03614975
709,0,2888022
709,0,09734141
709,-0,1253429
709,0,5677384
709,0,0635092
709,0,4072942
709,-0,2713406
709,-0,1670589
709,-0,04336211
709,-0,3407135
709,0,5451885
709,0,4239703
709,0,4499143
709,0,1285675
709,-0,2992043
709,0,3328564
709,-0,04868042
709,0,4933984
709,0,4479929
709,0,01382667
709,0,06925194
709,-0,1290633
709,-0,1070808
709,0,4980999
709,0,5555534
709,0,1297642
709,-0,1902926
709,-0,1505827
709,0,4957129
709,-0,1439743
709,0,4587874
709,0,2736086
709,0,4673135
709,0,3230649
709,0,2088979
709,0,4551272
709,-0,164329
709,0,4144084
709,0,5362102
709,0,5039998
709,0,5501987
709,0,3333583
709,0,5555993
709,0,4220284
709,-0,1572489
710,0,07891893
710,0,1186265
710,0
710,0,04731834
710,0,03762602
710,0,06031555
710,0,1534427
710,0,05495942
710,0,0673207
710,0,05943155
710,0,02158356
710,0,08352983
710,0,1238935
710,0,1480376
710,0,1176946
710,0,04786956
710,0,1099775
710,0,1005197
710,0,09472197
710,0,06080377
710,0,08878326
710,0,07308626
710,0,1332306
710,0,08467776
710,0,09935045
710,0,03534317
710,0,06646043
710,0,1190817
710,0,115931
710,0,05452353
710,0,08087021
710,0,1493081
710,0,1204956
710,0,1359245
710,0,05565149
710,0,1567595
710,0,1428514
710,0,1146145
710,0,03060496
710,0,06446832
710,0,01814574
710,0,1203984
710,0,1370909
710,0,1455538
710,0,09799629
710,0,06729441
710,0,01803851
710,0,1508672
710,0,05603766
710,0,1285589
710,0,1013322
710,0,005892932
710,0,04649615
710,0,09038675
710,0,1394197
710,0,1037159
710,0,1565796
710,0,05513453
710,0,03751969
710,0,1444266
711,0,1969747
711,0,4192806
711,0,1457531
711,0,2191865
711,0,2097695
711,0,2001944
711,0,3967047
711,0,1422856
711,0,507086
711,0,2103463
711,0,1983165
711,0,3916635
711,0,5213545
711,0,2251621
711,0,4925888
711,0,201589
711,0,5081784
711,0,2322421
711,0,2181393
711,0,2556575
711,0,4974037
711,0,2102389
711,0,5201212
711,0,4675007
711,0,4780566
711,0,4782887
711,0,1987221
711,0,2056786
711,0,1732461
711,0,5134702
711,0,2810556
711,0,2308494
711,0,2810076
711,0,1873558
711,0,4914744
711,0,2302446
711,0,4878954
711,0,2552104
711,0,4300669
711,0,4923329
711,0,4981173
711,0,4720767
711,0,4851467
711,0,4868263
711,0,4798894
711,0,2382603
711,0,4854379
711,0,2220276
711,0,4614879
711,0,2434351
711,0,1982232
711,0,266953
711,0,2635763
711,0,2265123
711,0,2273627
711,0,2192187
711,0,2656404
711,0,2081958
711,0,2436491
711,0,1861662
712,0,5751472
712,0,641233
712,0,4972182
712,0,6730194
712,0,5761247
712,0,6746015
712,0,6342111
712,0,5892574
712,0,5901499
712,0,7275283
712,0,6471156
712,0,5655475
712,0,6054057
712,0,6871811
712,0,5808027
712,0,6627404
712,0,634151
712,0,5477051
712,0,6088796
712,0,6372883
712,0,5711651
712,0,6772792
712,0,540672
712,0,4626414
712,0,6081116
712,0,6187996
712,0,5765122
712,0,5872194
712,0,5983661
712,0,6742453
712,0,5240335
712,0,6913784
712,0,558708
712,0,6698114
712,0,6417414
712,0,7087336
712,0,6159589
712,0,6655738
712,0,6422761
712,0,6668584
712,0,5622918
712,0,6564618
712,0,5163651
712,0,6708248
712,0,6447698
712,0,6388584
712,0,5430511
712,0,5436725
712,0,6977689
712,0,5438285
712,0,5474137
712,0,6577134
712,0,6462306
712,0,6548218
712,0,6864764
712,0,599522
712,0,6105759
712,0,6061957
712,0,545799
712,0,6437048
713,-0,02756021
713,-0,02
713,0
713,0,0254727
713,-0,03
713,0
713,-0,008572318
713,-0,01
713,-0,01
713,0,002064586
713,-0,02
713,0
713,0,03391837
713,0,02903299
713,0
713,-0,04
713,-0,03
713,0
713,0,0004975796
713,-0,06
713,-0,01
713,0
713,-0,02
713,-0,01994183
713,0
713,-0,06
713,-0,01
713,-0,04
713,0
713,0
713,-0,01
713,0,002530038
713,-0,02
713,-0,03
713,-0,002744602
713,0
713,0
713,-0,01
713,0,0259642
713,-0,01
713,0,0003144555
713,-0,005448777
713,0
713,-0,02
713,-0,05
713,-0,02
713,0,07871383
713,0
713,0,006898582
713,-0,06
713,0,01763259
713,-0,02
713,-0,02
713,0
713,0,1004344
713,-0,02
713,0
713,-0,02
713,-0,04
713,-0,02
714,0
714,0
714,-0,21
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
714,0
715,0,8453991
715,0,8966447
715,0,6909213
715,15,21283
715,0,2827436
715,0,7002275
715,0,7678853
715,0,8452095
715,0,8748364
715,15,24456
715,0,7264643
715,0,7195772
715,0,6653267
715,15,09657
715,0,7184874
715,0,4266179
715,0,8194286
715,0,7586156
715,0,8603891
715,0,7414241
715,0,831615
715,0,8489727
715,0,8746835
715,0,8337216
715,0,7173445
715,0,8479106
715,0,7048744
715,0,8640689
715,0,7847787
715,0,8567582
715,0,8498802
715,0,8509446
715,0,8574601
715,0,6789973
715,0,8457503
715,0,7314271
715,0,7260858
715,0,321968
715,15,32062
715,15,22606
715,0,7137295
715,0,6627934
715,0,6532964
715,0,8311152
715,0,7082337
715,0,9457164
715,0,9018989
715,0,8104538
715,0,7559585
715,0,6930021
715,15,00326
715,0,7708807
715,0,7376574
715,0,8315811
715,0,8323326
715,15,3081
715,0,6217763
715,0,6801862
715,0,7013426
715,0,8323543
716,0,2961914
716,0,1274159
716,0,3781875
716,0,2335023
716,0,4169793
716,0,3592121
716,0
716,0,3417478
716,-0,01
716,0,3747445
716,0
716,0,4079564
716,0,1650827
716,0,3894369
716,0,09259748
716,0,4774786
716,0,4642947
716,0,1122199
716,-0,06
716,0,3137201
716,0,4564945
716,0,4272435
716,0,2151755
716,-0,03
716,0,4515312
716,0,1975733
716,0,3258069
716,0,4313962
716,0,1539966
716,0,3360808
716,0,05396907
716,0,2583219
716,0,4905731
716,0,4097892
716,-0,03
716,0,1782098
716,0,07197499
716,0,07520079
716,0
716,0,1083433
716,0,4909317
716,0,3343878
716,0,4222386
716,0,14953
716,0,410468
716,0,4045412
716,0,4643877
716,0,2395112
716,0,07819335
716,0,4028171
716,0,1403736
716,0,3931776
716,0,1207072
716,0,4472562
716,-0,06
716,0,4627499
716,0,4259812
716,0,3160741
716,-0,04
716,0,3908962
717,0,3544595
717,0,2675534
717,0,3793314
717,0,3503122
717,0,2727948
717,0,1390824
717,0,3612909
717,0,277985
717,0,2760802
717,0,3105592
717,0,3994478
717,0,3083576
717,0,3678082
717,0,3154595
717,0,3405805
717,0,3656053
717,0,2943439
717,0,3168991
717,0,3411679
717,0,3076784
717,0,2654599
717,0,3604842
717,0,379771
717,0,3705676
717,0,248535
717,0,3407009
717,0,2849748
717,0,3122623
717,0,1507982
717,0,3688647
717,0,2706543
717,0,4063368
717,0,3258823
717,0,2790065
717,0,3963121
717,0,3480751
717,0,285283
717,0,348372
717,0,3587622
717,0,2673213
717,0,3489612
717,0,3389787
717,0,4085995
717,0,2918706
717,0,2814374
717,0,3364329
717,0,327417
717,0,3588621
717,0,3880845
717,0,265084
717,0,28288
717,0,2743635
717,0,2968326
717,0,1742238
717,0,2779197
717,0,3288068
717,0,3056417
717,0,1486589
717,0,2670551
717,0,3525475
718,0,4177866
718,0,1830305
718,0,3837289
718,0,182865
718,0,2760896
718,0,1298201
718,0,1861165
718,0,4018434
718,0,3558442
718,0,4000556
718,0,4035545
718,0,3940354
718,0,1647193
718,0,3796149
718,0,3706052
718,0,3889357
718,0,34468
718,0,4402753
718,0,3681723
718,0,3551804
718,0,4194302
718,0,3225096
718,0,369418
718,0,3854986
718,0,05457067
718,0,3993543
718,0,1598338
718,0,0995478
718,0,4829777
718,0,2138535
718,0,4325669
718,0,4358606
718,0,4157931
718,0,335576
718,0,3022738
718,0,3879471
718,0,07885605
718,0,2711127
718,0,4062222
718,0,1029947
718,0,3853449
718,0,1253976
718,0,4189684
718,0,4015686
718,0,3293481
718,0,3011471
718,0,08232397
718,0,4541681
718,0,1821817
718,0,2815964
718,0,3703424
718,0,112247
718,0,3477329
718,0,02863419
718,0,1448498
718,0,3844479
718,0,3422718
718,0,2881383
718,0,408511
718,0,2110232
719,0,4985753
719,0,5753093
719,0,5522693
719,0,5722268
719,0,5495387
719,0,4694717
719,0,535019
719,0,485738
719,0,5324747
719,0,5597007
719,0,6206505
719,0,5040756
719,0,6200567
719,0,5662572
719,0,516726
719,0,569082
719,0,6186559
719,0,5293624
719,0,623753
719,0,5483746
719,0,4787548
719,0,6260986
719,0,4703318
719,0,6183621
719,0,5424049
719,0,5874567
719,0,5599398
719,0,4490139
719,0,5430738
719,0,5025576
719,0,5394841
719,0,5633734
719,0,5972368
719,0,5083758
719,0,6305338
719,0,6252145
719,0,5837479
719,0,6065261
719,0,5046462
719,0,6023502
719,0,5578124
719,0,547982
719,0,5753712
719,0,5738977
719,0,5140833
719,0,5607969
719,0,6023307
719,0,5781644
719,0,5029873
719,0,2800439
719,0,5809067
719,0,5687655
719,0,6027082
719,0,5748005
719,0,5901871
719,0,6108044
719,0,5160986
719,0,6212932
719,0,6363996
719,0,6182465
720,0,2656751
720,0,4506055
720,0,3272767
720,0,412261
720,0,1818355
720,0,3861514
720,0,4653262
720,0,4059532
720,0,3664008
720,0,3113284
720,0,4008851
720,0,3749309
720,0,3902334
720,0,2735519
720,0,3683512
720,0,3333445
720,0,4918236
720,0,3774877
720,0,3205053
720,0,4940826
720,0,3450862
720,0,3011971
720,0,3435477
720,0,2827975
720,0,31078
720,-0,03804143
720,0,1703632
720,0,405832
720,0,03192861
720,0,2205158
720,0,1919125
720,0,3640815
720,0,3792863
720,0,2270912
720,0,4250984
720,0,4661051
720,0,3834847
720,0,3918678
720,0,2696541
720,0,2783862
720,0,4507495
720,0,2714254
720,0,3123096
720,0,2908218
720,0,4934982
720,0,3402803
720,0,4000504
720,0,06784607
720,0,09320483
720,0,3858569
720,0,2953372
720,0,3255359
720,0,3840432
720,0,04254851
720,0,331625
720,0,3315086
720,0,3643785
720,0,4397086
720,0,4363314
720,0,2699368
721,0
721,0
721,0,02314931
721,0,155919
721,0
721,0
721,0
721,0,002033412
721,0,04145944
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,0,03320277
721,0
721,0
721,0,0410347
721,0,01540297
721,0,02928293
721,0,223604
721,0
721,0,2044924
721,0,02237779
721,0
721,0
721,0
721,0
721,0
721,0
721,0
721,1,043081E-05
721,0
721,0
721,0,1431304
721,0,02964157
721,0
721,0
721,0
721,0,02866852
721,0,1413687
721,0
721,0,003860533
721,0
721,0
721,0
721,0,1325539
721,0
721,0,02389127
721,0
721,0,008720577
721,0,01408559
721,0
721,0,002343953
721,0
722,0,4139063
722,0,4404293
722,0,4358406
722,0,4383747
722,0,4393549
722,0,5047385
722,0,3635547
722,0,3379618
722,0,3101186
722,0,4328394
722,0,4004729
722,0,5241071
722,0,3968706
722,0,3455566
722,0,3827636
722,0,3147864
722,0,5126238
722,0,3175439
722,0,4827865
722,0,3774078
722,0,4230964
722,0,3253637
722,0,3815185
722,0,3479716
722,0,3202615
722,0,5078517
722,0,3843253
722,0,3573538
722,0,3995659
722,0,3415452
722,0,3751094
722,0,487085
722,0,4422396
722,0,5026007
722,0,4113196
722,0,371057
722,0,3275095
722,0,4212928
722,0,3704463
722,0,3076832
722,0,3647174
722,0,4149905
722,0,4194696
722,0,3215765
722,0,3544654
722,0,3719267
722,0,5386698
722,0,4595603
722,0,3641928
722,0,3986604
722,0,3226341
722,0,3315694
722,0,3285325
722,0,407371
722,0,4156683
722,0,4492593
722,0,3806511
722,0,3483044
722,0,4026725
722,0,4364147
723,0,08278185
723,0,1594254
723,0,2128842
723,0,09699661
723,0,102935
723,0,1299152
723,0,1066753
723,0,128269
723,0,1794706
723,0,1891585
723,0,1995811
723,0,1732426
723,0,09361911
723,0,09544164
723,0,128134
723,0,09695798
723,0,1896631
723,0,1653179
723,0,1017053
723,0,1814083
723,0,1225114
723,0,0868631
723,0,1862988
723,0,1089767
723,0,1696576
